uid,stress_level,time,date,total_unlocks,total_scr_time,avg_scr_time,night_unlocks,total_convos,total_convo_time,avg_convo_time,night_convos,total_dark,total_dark_time,avg_dark_time,night_dark
u36,1,1366447752,2013-04-20,5,1082.2666666666667,216.45333333333332,0,45,801.1333333333333,17.80296296296296,18,5,921.4166666666666,184.28333333333333,2
u36,1,1365145709,2013-04-05,7,882.3833333333333,126.0547619047619,2,44,200.36666666666667,4.553787878787879,11,5,723.9833333333333,144.79666666666668,3
u36,3,1365209120,2013-04-05,7,882.3833333333333,126.0547619047619,2,44,200.36666666666667,4.553787878787879,11,5,723.9833333333333,144.79666666666668,3
u36,1,1368077925,2013-05-09,7,1026.6666666666665,146.66666666666666,3,21,198.26666666666668,9.441269841269841,6,4,899.9000000000001,224.97500000000002,2
u36,1,1364680820,2013-03-30,4,754.0,188.5,0,35,392.65,11.218571428571428,19,3,784.75,261.5833333333333,1
u36,1,1365034489,2013-04-03,6,788.3166666666667,131.38611111111112,2,41,227.98333333333332,5.560569105691057,21,3,605.6333333333333,201.87777777777777,1
u36,1,1364950645,2013-04-02,4,722.0,180.5,1,33,200.31666666666666,6.07020202020202,9,2,575.2,287.6,1
u36,1,1364973133,2013-04-03,6,788.3166666666667,131.38611111111112,2,41,227.98333333333332,5.560569105691057,21,3,605.6333333333333,201.87777777777777,1
u36,1,1364768049,2013-03-31,4,764.9166666666666,191.22916666666666,3,33,309.66666666666663,9.383838383838382,6,2,742.5333333333334,371.2666666666667,2
u36,1,1365055814,2013-04-04,4,725.9166666666667,181.47916666666669,2,28,161.15,5.755357142857143,7,2,587.9,293.95,1
u36,2,1365906751,2013-04-13,6,1068.15,178.025,2,25,142.16666666666666,5.6866666666666665,13,3,293.15,97.71666666666665,1
u36,1,1365982658,2013-04-14,4,775.3666666666667,193.84166666666667,2,40,240.3,6.0075,17,4,827.95,206.9875,3
u36,2,1366067907,2013-04-15,5,947.2666666666667,189.45333333333332,2,36,173.96666666666667,4.832407407407407,16,5,932.5166666666667,186.50333333333333,2
u36,3,1365791946,2013-04-12,7,865.6999999999999,123.67142857142856,2,46,280.76666666666665,6.1036231884057965,20,3,609.1,203.03333333333333,2
u39,1,1366086072,2013-04-15,1,576.1833333333333,576.1833333333333,0,36,108.83333333333333,3.023148148148148,14,1,561.6833333333333,561.6833333333333,0
u39,1,1365833118,2013-04-13,1,68.36666666666666,68.36666666666666,1,23,91.58333333333333,3.981884057971014,8,1,84.33333333333333,84.33333333333333,1
u39,1,1366086070,2013-04-15,1,576.1833333333333,576.1833333333333,0,36,108.83333333333333,3.023148148148148,14,1,561.6833333333333,561.6833333333333,0
u39,1,1364936095,2013-04-02,4,606.8,151.7,0,20,97.03333333333333,4.851666666666667,2,1,187.81666666666666,187.81666666666666,0
u41,1,1365486476,2013-04-09,3,671.3166666666666,223.7722222222222,0,21,208.88333333333333,9.946825396825396,13,2,935.55,467.775,1
u41,2,1364771542,2013-03-31,3,460.0333333333333,153.34444444444443,1,26,172.43333333333334,6.6320512820512825,4,2,149.81666666666666,74.90833333333333,0
u41,2,1365055212,2013-04-04,4,1099.2666666666667,274.81666666666666,2,21,212.65,10.126190476190477,15,2,480.34999999999997,240.17499999999998,1
u41,3,1367312977,2013-04-30,1,470.9166666666667,470.9166666666667,0,28,212.28333333333333,7.581547619047619,3,1,471.71666666666664,471.71666666666664,1
u41,1,1367003837,2013-04-26,2,666.2666666666668,333.1333333333334,1,23,243.26666666666668,10.5768115942029,7,2,665.8166666666667,332.90833333333336,1
u41,1,1366085234,2013-04-15,1,460.0,460.0,0,31,381.4166666666667,12.303763440860216,13,1,536.9166666666666,536.9166666666666,0
u41,3,1365977545,2013-04-14,1,181.41666666666666,181.41666666666666,1,16,196.51666666666665,12.282291666666666,8,1,183.41666666666666,183.41666666666666,1
u41,2,1365039827,2013-04-03,1,453.1666666666667,453.1666666666667,0,15,325.6333333333333,21.70888888888889,0,3,219.0,73.0,0
u42,4,1369112439,2013-05-21,1,448.95,448.95,1,10,92.96666666666667,9.296666666666667,0,3,1231.4666666666667,410.4888888888889,1
u42,5,1364972231,2013-04-03,7,1162.0666666666666,166.0095238095238,3,44,485.48333333333335,11.03371212121212,17,4,813.5333333333333,203.38333333333333,2
u42,4,1365034470,2013-04-03,7,1162.0666666666666,166.0095238095238,3,44,485.48333333333335,11.03371212121212,17,4,813.5333333333333,203.38333333333333,2
u42,5,1364956578,2013-04-02,6,1160.1,193.35,2,31,573.5833333333334,18.502688172043012,11,3,832.05,277.34999999999997,1
u42,5,1364904605,2013-04-02,6,1160.1,193.35,2,31,573.5833333333334,18.502688172043012,11,3,832.05,277.34999999999997,1
u42,5,1364956045,2013-04-02,6,1160.1,193.35,2,31,573.5833333333334,18.502688172043012,11,3,832.05,277.34999999999997,1
u42,1,1365057344,2013-04-04,4,662.4833333333333,165.62083333333334,3,18,314.25,17.458333333333332,8,1,93.55,93.55,0
u42,4,1365123527,2013-04-04,4,662.4833333333333,165.62083333333334,3,18,314.25,17.458333333333332,8,1,93.55,93.55,0
u42,4,1365143342,2013-04-05,5,913.35,182.67000000000002,1,40,614.35,15.35875,23,3,643.0333333333333,214.34444444444443,1
u42,4,1365207118,2013-04-05,5,913.35,182.67000000000002,1,40,614.35,15.35875,23,3,643.0333333333333,214.34444444444443,1
u42,2,1365386871,2013-04-07,2,193.06666666666666,96.53333333333333,0,3,32.1,10.700000000000001,0,2,191.16666666666666,95.58333333333333,0
u42,4,1365486837,2013-04-09,1,124.53333333333333,124.53333333333333,1,39,438.7,11.248717948717948,23,3,581.8166666666666,193.93888888888887,0
u42,4,1365894879,2013-04-13,3,282.56666666666666,94.18888888888888,1,31,354.35,11.430645161290323,15,3,907.8,302.59999999999997,1
u42,4,1365894826,2013-04-13,3,282.56666666666666,94.18888888888888,1,31,354.35,11.430645161290323,15,3,907.8,302.59999999999997,1
u42,1,1366710534,2013-04-23,3,353.0833333333333,117.69444444444444,2,9,93.61666666666667,10.401851851851852,9,3,351.2,117.06666666666666,2
u42,4,1367003102,2013-04-26,2,428.76666666666665,214.38333333333333,0,23,271.55,11.806521739130435,3,3,992.9833333333333,330.99444444444447,0
u42,1,1367196700,2013-04-28,1,108.35,108.35,0,59,435.5833333333333,7.38276836158192,27,1,108.33333333333333,108.33333333333333,0
u42,1,1367209600,2013-04-28,1,108.35,108.35,0,59,435.5833333333333,7.38276836158192,27,1,108.33333333333333,108.33333333333333,0
u42,4,1368004506,2013-05-08,1,578.5833333333334,578.5833333333334,0,24,198.95,8.289583333333333,12,3,1108.6,369.5333333333333,1
u42,3,1367987412,2013-05-07,1,204.66666666666666,204.66666666666666,0,13,279.31666666666666,21.485897435897435,5,1,170.23333333333332,170.23333333333332,0
u42,1,1368474039,2013-05-13,3,599.65,199.88333333333333,0,17,164.03333333333333,9.649019607843137,1,2,492.51666666666665,246.25833333333333,0
u42,1,1368474026,2013-05-13,3,599.65,199.88333333333333,0,17,164.03333333333333,9.649019607843137,1,2,492.51666666666665,246.25833333333333,0
u42,4,1368553309,2013-05-14,5,1675.7833333333333,335.15666666666664,1,36,487.66666666666663,13.546296296296296,22,5,1670.5666666666666,334.11333333333334,1
u42,4,1368553363,2013-05-14,5,1675.7833333333333,335.15666666666664,1,36,487.66666666666663,13.546296296296296,22,5,1670.5666666666666,334.11333333333334,1
u42,1,1368042860,2013-05-08,1,578.5833333333334,578.5833333333334,0,24,198.95,8.289583333333333,12,3,1108.6,369.5333333333333,1
u42,4,1368993068,2013-05-19,4,890.3666666666667,222.59166666666667,0,52,247.28333333333333,4.755448717948718,16,2,287.8833333333333,143.94166666666666,0
u42,5,1368653655,2013-05-15,2,535.1,267.55,0,50,393.8333333333333,7.876666666666666,22,3,634.6333333333333,211.54444444444445,0
u43,1,1369368099,2013-05-23,1,168.55,168.55,0,13,115.43333333333334,8.87948717948718,3,1,168.23333333333332,168.23333333333332,0
u43,3,1364951087,2013-04-02,3,799.7333333333333,266.5777777777778,1,41,429.21666666666664,10.46869918699187,19,3,782.35,260.78333333333336,1
u43,3,1366317339,2013-04-18,1,460.03333333333336,460.03333333333336,1,32,358.03333333333336,11.188541666666667,10,3,666.05,222.01666666666665,2
u43,3,1366272671,2013-04-18,1,460.03333333333336,460.03333333333336,1,32,358.03333333333336,11.188541666666667,10,3,666.05,222.01666666666665,2
u43,3,1366258394,2013-04-17,5,982.5166666666667,196.50333333333333,3,35,313.8333333333333,8.966666666666667,8,5,979.4666666666667,195.89333333333335,3
u43,1,1366240986,2013-04-17,5,982.5166666666667,196.50333333333333,3,35,313.8333333333333,8.966666666666667,8,5,979.4666666666667,195.89333333333335,3
u43,3,1366188892,2013-04-17,5,982.5166666666667,196.50333333333333,3,35,313.8333333333333,8.966666666666667,8,5,979.4666666666667,195.89333333333335,3
u43,3,1366085112,2013-04-15,2,222.4,111.2,0,50,541.25,10.825,19,4,319.81666666666666,79.95416666666667,0
u43,3,1366063023,2013-04-15,2,222.4,111.2,0,50,541.25,10.825,19,4,319.81666666666666,79.95416666666667,0
u43,3,1366082623,2013-04-15,2,222.4,111.2,0,50,541.25,10.825,19,4,319.81666666666666,79.95416666666667,0
u43,1,1366057170,2013-04-15,2,222.4,111.2,0,50,541.25,10.825,19,4,319.81666666666666,79.95416666666667,0
u43,1,1365969243,2013-04-14,2,665.85,332.925,1,38,251.6,6.621052631578947,14,1,71.46666666666667,71.46666666666667,0
u43,3,1365977296,2013-04-14,2,665.85,332.925,1,38,251.6,6.621052631578947,14,1,71.46666666666667,71.46666666666667,0
u43,1,1365896137,2013-04-13,4,763.45,190.8625,1,26,305.18333333333334,11.737820512820512,3,4,729.3166666666667,182.32916666666668,1
u43,1,1365887919,2013-04-13,4,763.45,190.8625,1,26,305.18333333333334,11.737820512820512,3,4,729.3166666666667,182.32916666666668,1
u43,1,1365737426,2013-04-11,3,865.5833333333334,288.52777777777777,1,37,330.35,8.92837837837838,10,5,975.6666666666667,195.13333333333335,2
u43,3,1366174372,2013-04-16,4,874.4333333333334,218.60833333333335,0,34,730.8,21.49411764705882,16,3,774.5,258.1666666666667,1
u43,3,1366597115,2013-04-21,4,1139.3666666666666,284.84166666666664,1,48,614.6666666666666,12.805555555555555,18,2,275.48333333333335,137.74166666666667,0
u43,1,1365731232,2013-04-11,3,865.5833333333334,288.52777777777777,1,37,330.35,8.92837837837838,10,5,975.6666666666667,195.13333333333335,2
u43,2,1366597118,2013-04-21,4,1139.3666666666666,284.84166666666664,1,48,614.6666666666666,12.805555555555555,18,2,275.48333333333335,137.74166666666667,0
u43,4,1366999339,2013-04-26,4,1000.3500000000001,250.08750000000003,2,13,177.06666666666666,13.62051282051282,12,3,985.3500000000001,328.45000000000005,2
u43,1,1369108905,2013-05-20,3,574.4666666666667,191.4888888888889,0,38,400.31666666666666,10.534649122807018,12,4,538.4666666666667,134.61666666666667,1
u43,1,1369023094,2013-05-19,1,177.7,177.7,0,16,81.68333333333334,5.105208333333334,4,1,177.56666666666666,177.56666666666666,0
u43,1,1368675846,2013-05-15,1,383.1666666666667,383.1666666666667,0,31,394.8333333333333,12.736559139784946,20,2,460.28333333333336,230.14166666666668,0
u43,1,1368649337,2013-05-15,1,383.1666666666667,383.1666666666667,0,31,394.8333333333333,12.736559139784946,20,2,460.28333333333336,230.14166666666668,0
u43,1,1367957625,2013-05-07,5,1174.5666666666666,234.91333333333333,1,34,211.1,6.208823529411765,11,4,898.15,224.5375,1
u43,1,1367557761,2013-05-03,5,658.1166666666667,131.62333333333333,1,42,299.31666666666666,7.126587301587302,13,4,575.2666666666667,143.81666666666666,1
u43,3,1367384984,2013-05-01,4,839.9666666666667,209.99166666666667,2,28,271.0333333333333,9.679761904761904,11,4,802.15,200.5375,2
u43,1,1367476002,2013-05-02,3,1172.3333333333333,390.77777777777777,1,30,374.6666666666667,12.488888888888889,4,3,1212.1166666666668,404.03888888888895,1
u43,2,1367280007,2013-04-29,2,571.4333333333334,285.7166666666667,1,23,189.88333333333333,8.255797101449275,21,1,497.96666666666664,497.96666666666664,1
u43,3,1367294481,2013-04-29,2,571.4333333333334,285.7166666666667,1,23,189.88333333333333,8.255797101449275,21,1,497.96666666666664,497.96666666666664,1
u43,3,1367193929,2013-04-28,3,383.93333333333334,127.97777777777777,1,28,148.26666666666665,5.295238095238095,2,3,236.38333333333333,78.79444444444444,0
u43,3,1366919335,2013-04-25,7,1145.6333333333332,163.66190476190474,2,36,433.03333333333336,12.028703703703705,8,5,855.3333333333333,171.06666666666666,1
u43,3,1366704658,2013-04-23,6,949.6666666666666,158.27777777777777,2,56,676.7166666666667,12.08422619047619,27,6,1096.25,182.70833333333334,3
u43,1,1365623541,2013-04-10,3,989.8499999999999,329.95,2,20,258.4166666666667,12.920833333333334,4,4,1049.75,262.4375,2
u43,1,1365579660,2013-04-10,3,989.8499999999999,329.95,2,20,258.4166666666667,12.920833333333334,4,4,1049.75,262.4375,2
u43,1,1365544368,2013-04-09,6,1039.15,173.1916666666667,2,28,544.4666666666666,19.445238095238093,11,5,972.7666666666667,194.55333333333334,1
u43,1,1365390127,2013-04-07,6,1157.1833333333334,192.8638888888889,3,55,456.71666666666664,8.303939393939393,25,3,474.95,158.31666666666666,0
u43,5,1365322882,2013-04-07,6,1157.1833333333334,192.8638888888889,3,55,456.71666666666664,8.303939393939393,25,3,474.95,158.31666666666666,0
u43,1,1365295568,2013-04-06,7,1143.9333333333334,163.41904761904763,3,51,427.9,8.390196078431373,15,3,537.5666666666666,179.18888888888887,0
u43,2,1365056927,2013-04-04,2,634.6999999999999,317.34999999999997,1,25,349.65,13.985999999999999,6,4,851.25,212.8125,2
u43,1,1365108723,2013-04-04,2,634.6999999999999,317.34999999999997,1,25,349.65,13.985999999999999,6,4,851.25,212.8125,2
u43,1,1365026762,2013-04-03,1,415.6166666666667,415.6166666666667,1,26,348.78333333333336,13.41474358974359,10,1,514.5,514.5,1
u43,2,1365008361,2013-04-03,1,415.6166666666667,415.6166666666667,1,26,348.78333333333336,13.41474358974359,10,1,514.5,514.5,1
u43,3,1364970752,2013-04-03,1,415.6166666666667,415.6166666666667,1,26,348.78333333333336,13.41474358974359,10,1,514.5,514.5,1
u43,1,1364925682,2013-04-02,3,799.7333333333333,266.5777777777778,1,41,429.21666666666664,10.46869918699187,19,3,782.35,260.78333333333336,1
u43,1,1364969451,2013-04-03,1,415.6166666666667,415.6166666666667,1,26,348.78333333333336,13.41474358974359,10,1,514.5,514.5,1
u43,3,1365034969,2013-04-03,1,415.6166666666667,415.6166666666667,1,26,348.78333333333336,13.41474358974359,10,1,514.5,514.5,1
u43,1,1364977550,2013-04-03,1,415.6166666666667,415.6166666666667,1,26,348.78333333333336,13.41474358974359,10,1,514.5,514.5,1
u43,1,1364866686,2013-04-01,1,156.68333333333334,156.68333333333334,0,22,109.03333333333333,4.956060606060606,3,1,63.61666666666667,63.61666666666667,0
u43,3,1364859558,2013-04-01,1,156.68333333333334,156.68333333333334,0,22,109.03333333333333,4.956060606060606,3,1,63.61666666666667,63.61666666666667,0
u43,1,1364937671,2013-04-02,3,799.7333333333333,266.5777777777778,1,41,429.21666666666664,10.46869918699187,19,3,782.35,260.78333333333336,1
u43,1,1365120015,2013-04-04,2,634.6999999999999,317.34999999999997,1,25,349.65,13.985999999999999,6,4,851.25,212.8125,2
u43,1,1365122734,2013-04-04,2,634.6999999999999,317.34999999999997,1,25,349.65,13.985999999999999,6,4,851.25,212.8125,2
u43,4,1365228476,2013-04-06,7,1143.9333333333334,163.41904761904763,3,51,427.9,8.390196078431373,15,3,537.5666666666666,179.18888888888887,0
u43,1,1365141649,2013-04-05,4,757.6166666666667,189.40416666666667,2,36,344.7,9.575,11,3,790.2666666666667,263.4222222222222,2
u43,1,1365521606,2013-04-09,6,1039.15,173.1916666666667,2,28,544.4666666666666,19.445238095238093,11,5,972.7666666666667,194.55333333333334,1
u43,3,1365789659,2013-04-12,2,143.65,71.825,0,40,264.4,6.609999999999999,13,3,379.83333333333337,126.61111111111113,0
u43,2,1365806846,2013-04-12,2,143.65,71.825,0,40,264.4,6.609999999999999,13,3,379.83333333333337,126.61111111111113,0
u43,1,1365482757,2013-04-08,6,922.5333333333333,153.75555555555556,2,16,209.95,13.121875,3,3,350.45,116.81666666666666,1
u43,1,1365479669,2013-04-08,6,922.5333333333333,153.75555555555556,2,16,209.95,13.121875,3,3,350.45,116.81666666666666,1
u43,1,1365452486,2013-04-08,6,922.5333333333333,153.75555555555556,2,16,209.95,13.121875,3,3,350.45,116.81666666666666,1
u43,1,1365394045,2013-04-07,6,1157.1833333333334,192.8638888888889,3,55,456.71666666666664,8.303939393939393,25,3,474.95,158.31666666666666,0
u43,1,1369431213,2013-05-24,3,904.75,301.5833333333333,2,16,83.01666666666667,5.188541666666667,4,4,882.05,220.5125,2
u43,1,1365463476,2013-04-08,6,922.5333333333333,153.75555555555556,2,16,209.95,13.121875,3,3,350.45,116.81666666666666,1
u43,1,1365360444,2013-04-07,6,1157.1833333333334,192.8638888888889,3,55,456.71666666666664,8.303939393939393,25,3,474.95,158.31666666666666,0
u43,4,1365318739,2013-04-07,6,1157.1833333333334,192.8638888888889,3,55,456.71666666666664,8.303939393939393,25,3,474.95,158.31666666666666,0
u43,1,1365234487,2013-04-06,7,1143.9333333333334,163.41904761904763,3,51,427.9,8.390196078431373,15,3,537.5666666666666,179.18888888888887,0
u43,4,1365222199,2013-04-05,4,757.6166666666667,189.40416666666667,2,36,344.7,9.575,11,3,790.2666666666667,263.4222222222222,2
u43,1,1365187430,2013-04-05,4,757.6166666666667,189.40416666666667,2,36,344.7,9.575,11,3,790.2666666666667,263.4222222222222,2
u43,1,1365209460,2013-04-05,4,757.6166666666667,189.40416666666667,2,36,344.7,9.575,11,3,790.2666666666667,263.4222222222222,2
u43,3,1365149974,2013-04-05,4,757.6166666666667,189.40416666666667,2,36,344.7,9.575,11,3,790.2666666666667,263.4222222222222,2
u43,4,1365284810,2013-04-06,7,1143.9333333333334,163.41904761904763,3,51,427.9,8.390196078431373,15,3,537.5666666666666,179.18888888888887,0
u43,3,1365830567,2013-04-13,4,763.45,190.8625,1,26,305.18333333333334,11.737820512820512,3,4,729.3166666666667,182.32916666666668,1
u44,4,1364970926,2013-04-03,7,911.3833333333333,130.19761904761904,2,13,179.9,13.838461538461539,3,5,1162.8999999999999,232.57999999999998,3
u44,1,1366302925,2013-04-18,4,474.5,118.625,0,23,80.68333333333334,3.5079710144927536,9,2,224.31666666666666,112.15833333333333,0
u44,1,1366129700,2013-04-16,4,1025.0833333333333,256.2708333333333,3,27,147.23333333333335,5.453086419753087,3,2,166.31666666666666,83.15833333333333,0
u44,1,1366993598,2013-04-26,7,1215.9166666666667,173.70238095238096,3,28,300.8666666666667,10.745238095238095,4,3,463.0,154.33333333333334,0
u44,1,1366564166,2013-04-21,6,1057.6333333333332,176.2722222222222,2,18,187.05,10.391666666666667,0,1,125.28333333333333,125.28333333333333,0
u44,2,1366646996,2013-04-22,3,653.0500000000001,217.68333333333337,2,43,353.01666666666665,8.209689922480619,8,2,641.7333333333332,320.8666666666666,2
u44,1,1366849777,2013-04-24,5,1378.2,275.64,1,23,127.45,5.541304347826087,4,5,622.4166666666667,124.48333333333335,0
u44,1,1366907379,2013-04-25,5,1125.4666666666667,225.09333333333333,1,26,147.83333333333334,5.685897435897436,5,4,946.85,236.7125,1
u44,1,1365808738,2013-04-12,5,1157.5,231.5,2,23,323.01666666666665,14.044202898550724,0,2,443.04999999999995,221.52499999999998,0
u44,1,1365265847,2013-04-06,4,695.1833333333334,173.79583333333335,1,42,253.25,6.029761904761905,12,3,726.4333333333334,242.14444444444447,1
u44,4,1365240302,2013-04-06,4,695.1833333333334,173.79583333333335,1,42,253.25,6.029761904761905,12,3,726.4333333333334,242.14444444444447,1
